GEOID,district,longitude,latitude,elevation,updated,name,ownership,built,type,doctors,nurses,nurses2,pcns,ehts,pharmacists,labtechs,beds,maternal,general,cathmentpo,distneares,has_community,has_community2,water_pipe,water_run,electric,electric2,distnear2,sanitation,sanitation2,sanitation3,security,security2,tar_road,gravel_road,incinerator,autoway,dental,comments,type_edite
1312,Chirumhanzu,30.46363,-19.2211,1333.0,2007,Central Estates,7,2001,Clinic,0,1,1,0,0,0,0,3,0,3,1322,10.0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,null,null
1313,Gweru,30.0505,-19.4184,1395.0,2007,Sino Zimbabwe,7,2001,Clinic,0,1,4,0,1,0,0,2,0,2,500,38.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,null
1314,Gweru,29.34163,-19.21865,0,2007,Nyama,5,1999,Clinic,0,1,1,1,0,0,0,4,0,4,8929,61.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,null,null
1315,Shurugwi,29.81333,-19.95071,1212.0,2007,Dorset,5,2006,Clinic,0,0,0,1,0,0,0,8,1,7,0,100.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,null,null
1316,Masvingo,31.00902,-20.04842,0,2007,Stanmore RHC,6,2004,Rural Health Centre,0,1,1,0,0,0,0,6,2,4,1046,28.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,null,null
1317,Masvingo,30.86269,-20.10285,0,2007,Masvingo Teachers College,5,1982,Clinic,0,1,1,0,0,0,0,2,0,2,800,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,null,null
1318,Masvingo,30.83191,-20.08477,0,2007,Masvingo Poly Technic,5,1995,Clinic,0,1,0,0,0,0,0,3,0,3,3800,4.0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,null,null
1319,Zaka,31.16789,-20.3274,0,2007,Mageza,5,1994,Rural Health Centre,0,2,1,0,0,0,0,6,2,4,13870,44.0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,null,null
1320,Bikita,31.42301,-19.95815,0,2007,Masarasa,7,1963,Clinic,0,1,1,0,1,0,0,4,1,3,4110,42.0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,null,null
1321,Bikita,31.52096,-19.91393,0,2007,Mungezi,5,1995,Rural Health Centre,0,0,1,2,1,0,0,6,2,4,2509,34.0,0,0,1,0,0,0,8.0,1,1,0,0,1,0,1,0,1,0,null,null
1322,Gweru,29.79211,-19.43009,1395.0,2007,Isolation,4,1977,Hospital,0,8,5,0,0,0,0,32,0,32,0,5.0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,null,null
1339,Gweru,29.79629,-19.46333,1428.0,2007,Zim alloys,7,0,clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1340,Bikita,31.72709,-20.12917,0,2007,Negovano,6,2004,Rural Health Centre,0,0,1,1,0,0,0,5,0,5,7011,52.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,null,null
1341,Bikita,31.80962,-20.53792,0,2007,Gava,6,1999,Rural Health Centre,0,2,2,0,0,0,0,6,2,4,2352,10.0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,null,null
1342,Masvingo,30.72394,-20.43699,0,2007,Ngomahuru,6,1999,Rural Health Centre,0,3,1,0,1,0,0,7,1,6,7383,52.0,0,0,1,0,0,0,500.0,1,0,0,0,0,0,1,0,1,0,null,null
1343,Kwekwe,29.07592,-18.84766,1569.0,2007,Exchange,5,0,Clinic,0,1,1,1,1,0,0,8,3,5,10004,105.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,null,null
1344,Gweru,29.79629,-19.46333,1428.0,2007,Zim Alloys,7,1980,Clinic,1,5,0,0,0,0,0,5,0,5,1500,7.0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,null,null
1345,Gweru,29.79642,-19.45721,1415.0,2007,Zim Glass,7,1983,Clinic,1,1,1,0,0,0,0,5,0,5,460,4.0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,null,null
1346,Gweru,29.83327,-19.46829,1417.0,2007,Claybank,7,1993,Hospital,1,15,15,0,0,0,0,38,8,30,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,null,null
1347,Gweru,29.79985,-19.46364,1416.0,2007,ZIMCAST,7,1980,Clinic,1,1,1,0,0,0,0,1,0,1,400,4.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,null,null
1348,Gweru,29.76658,-19.46726,1420.0,2007,Mkoba 1,5,1980,Clinic,0,12,4,0,1,0,0,13,12,1,36460,9.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,null,null
1349,Gweru,29.79553,-19.47412,1432.0,2007,BATA,7,1960,Clinic,1,3,0,0,0,0,0,0,0,0,0,6.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,null
1350,Gokwe North,28.18426,-17.76407,734.0,2007,Vumba,5,0,Clinic,0,1,1,0,0,0,0,0,0,0,0,148.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,null,null
1351,Kwekwe,29.83498,-18.90588,1194.0,2007,Mbizo 1,5,0,Clinic,0,14,0,0,0,0,0,10,6,4,0,5.0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,null,null
1352,Gokwe North,29.01016,-17.72261,890.0,2007,Nembudziya,4,0,Hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,null,null
1353,Gokwe North,29.05069,-17.81966,901.0,2007,Nyamazengwe,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Under construction",null
1354,Gokwe North,28.85431,-17.59907,844.0,2007,Nyamhara,5,0,Clinic,0,0,0,0,0,0,0,0,0,0,0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Under construction",null
1355,Shurugwi,30.01086,-19.71792,1357.0,2007,Peak Mine,7,1945,Clinic,0,2,1,0,0,0,0,2,0,2,500,14.0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,null,null
1356,Shurugwi,29.99334,-19.65205,1509.0,2007,Chrome Mines,7,1980,Hospital,3,20,2,0,0,1,0,55,4,51,4000,35.0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,null,null
1357,Shurugwi,30.00893,-19.67355,1432.0,2007,Ironsides,7,1980,Clinic,0,2,0,0,0,0,0,1,0,1,0,6.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,null,null
1358,Shurugwi,29.99906,-19.67596,1423.0,2007,Makusha,5,2001,Clinic,0,2,2,1,0,0,0,1,1,0,16800,1.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,null
1359,Zvishavane,30.04959,-20.31803,931.0,2007,Kandodo,5,1986,Clinic,0,2,1,0,0,0,0,0,0,0,5258,2.0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,null,null
1360,Zvishavane,29.79052,-20.27637,1076.0,2007,Mhondongori,7,0,clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null
1361,Zvishavane,29.79052,-20.27637,1076.0,2007,Mhondongori,5,2006,Clinic,0,0,0,0,0,0,0,0,0,0,0,44.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,"Yet to open",null
1362,Zvishavane,30.13646,-20.39601,847.0,2007,Sabi Mine,7,1980,Clinic,0,2,1,0,0,0,0,4,1,3,500,15.0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,null,null
1363,Zvishavane,30.06003,-20.30589,953.0,2007,Mandava,6,1980,Rural Health Centre,0,8,3,0,0,0,0,1,0,1,19153,3.0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,null
1364,Zvishavane,30.06236,-20.2963,927.0,2007,Highlands,5,1994,Clinic,0,1,1,0,0,0,0,0,0,0,2650,3.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,null,"Clinic"
1365,Zvishavane,30.1148,-20.23495,885.0,2007,Weleza,6,2006,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,13.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Yet to open",null
1366,Zvishavane,30.06882,-20.31849,957.0,2007,Maglas,7,1986,Clinic,0,4,1,0,0,0,0,0,0,0,8385,1.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,"Clinic"
1367,Zvishavane,30.06206,-20.32071,955.0,2007,Shabanie Mine,7,1915,Hospital,2,30,15,0,0,1,1,150,10,140,15000,186.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,null,null
1395,Centenary,31.20588,-16.58268,0,2007,Chinyani,5,2006,Clinic,0,1,1,0,0,0,0,4,0,4,0,25.0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,null,"Clinic"
1396,Centenary,31.08856,-16.14613,0,2007,Dambakurima,6,2005,Rural Health Centre,0,2,1,0,0,0,0,8,4,4,10184,93.0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,null,null
1397,Mount Darwin,31.61568,-16.4288,0,2007,Mutasa,6,2005,Rural Health Centre,0,1,1,0,0,0,0,5,2,3,6145,19.0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,null,null
1398,Mount Darwin,31.85968,-16.36914,0,2007,Bandimba,6,2006,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,null,null
1399,Bindura,31.32885,-17.29495,0,2007,ZRP,5,1992,Clinic Private Clinic,0,3,1,0,0,0,0,2,0,2,4029,1.0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,"Visiting Doctor",null
1400,Mount Darwin,31.57672,-16.77998,0,2007,ZRP,5,0,Clinic Private Clinic,0,0,2,0,0,0,0,0,0,0,329,2.0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,null,null
1401,Shamva,31.41414,-16.9515,0,2007,Nyamaruro,6,2004,Rural Health Centre,0,2,1,1,0,0,0,3,3,0,5805,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,null,null
1402,Shamva,31.51339,-17.04933,0,2007,Nyamaropa,6,2006,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,"under construction",null
1403,Shamva,31.61624,-17.02528,0,2007,Takawira,6,2005,Rural Health Centre,0,2,1,0,1,0,0,8,2,6,5954,36.0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,null,null
1404,Shamva,31.65505,-17.06193,0,2007,Madziva Teacher's College,6,2006,Rural Health Centre,0,1,0,0,0,0,0,0,0,0,600,30.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,null
1405,Bindura,31.30719,-17.459816,0,2007,Mupandira,6,2006,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,0,0,0,0,0,0,1,0,0,0,"not yet operational",null
1406,Bindura,31.33509,-17.30905,0,2007,Ponai Medical Centre,7,1998,Private Hospital,2,4,7,0,0,0,0,11,1,10,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,null,null
1407,Bindura,31.32199,-17.30241,0,2007,PSMI Shashi,7,2004,Private Hospital,2,6,4,0,0,1,1,23,2,21,0,3.0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,null,null
1408,Bindura,31.3334,-17.30767,0,2007,Premier Medical Centre,7,2004,Clinic,2,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,"Annex of PSMI Hospital","Clinic"
1409,Bindura,31.33429,-17.31039,0,2007,ZNFPC,7,1992,Family Planning,0,3,1,0,0,0,0,0,0,0,0,4.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,"Visiting Doctor",null
1410,Bindura,31.33306,-17.32484,0,2007,Bindura University,7,0,Clinic,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,"Clinic"
1444,Mutasa,32.57098,-18.57828,0,2007,Chinamasa,6,2000,Rural Health Centre,0,1,1,0,0,0,0,2,1,1,2501,18.0,0,1,0,1,0,0,12.0,0,1,1,0,1,0,1,1,1,0,null,null
1445,Mutasa,32.54691,-18.90384,0,2007,Premier,5,2004,Clinic,0,1,1,0,1,0,0,3,1,2,2590,68.0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,null,"Clinic"
1446,Mutasa,32.70662,-18.76903,0,2007,Drennan,7,0,Clinic,0,1,1,0,0,0,0,0,0,0,400,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,null,"Clinic"
1447,Mutasa,32.75301,-18.74492,0,2007,Dunsinane,7,2003,Clinic,0,1,1,0,0,0,0,0,0,0,912,100.0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,null,"Clinic"
1449,Mutasa,32.72091,-18.91068,0,2007,Imbeza,7,0,Clinic,0,1,1,0,0,0,0,0,0,0,2956,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,"Clinic"
1451,Mutare,32.57973,-18.96491,0,2007,Prison Farm,5,2002,Clinic,0,8,1,0,1,0,0,0,0,0,900,12.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,"Temporary Location Site for clinic to be located","Clinic"
1452,Mutare,32.64739,-18.99012,0,2007,Sakubva Health Centre,4,1986,Hospital,0,17,0,0,0,1,0,20,20,0,69142,5.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,null,null
1453,Mutare,32.62497,-18.99814,0,2007,St Joseph's,3,0,T.B Hospital,0,9,17,0,0,0,0,106,0,106,1616300,10.0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,null,null
1454,Mutare,32.6393,-19.00022,0,2007,Quaggas Hoek,5,1947,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"TB Clinic","Clinic"
1455,Nyanga,32.75299,-18.4579,0,2007,Mutarazi,7,1998,Clinic,0,1,1,0,0,0,0,0,0,0,500,44.0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,null,"Clinic"
1457,Mutoko,32.62211,-17.45294,0,2007,Chidye,5,2006,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,3000,71.0,0,0,0,0,0,0,25.0,0,1,0,0,0,0,1,0,0,0,"Under construction",null
1458,Mutoko,32.31187,-17.14878,0,2007,Madimutsa,5,2006,Rural Health Centre,0,0,0,0,0,0,0,4,1,0,2000,37.0,0,0,0,1,0,0,9.0,0,1,0,0,1,0,1,0,0,0,"Under construction",null
1459,Mutoko,32.2507,-17.39984,0,2007,Chikondoma,5,2006,Clinic,0,0,0,0,0,0,0,3,1,0,15000,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,"Under construction","Clinic"
1460,Mutoko,32.26708,-17.17914,0,2007,Kawazva,5,2001,Clinic,0,1,1,0,0,0,0,5,1,4,4000,40.0,0,0,0,1,0,0,10.0,0,1,0,0,1,0,1,0,1,0,null,"Clinic"
1461,Mutoko,32.27008,-17.41193,0,2007,Tony Yeatman,7,2000,Clinic,1,2,1,0,0,0,0,4,0,4,500,3.0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,null,"Clinic"
1462,Mutoko,31.96282,-17.49227,0,2007,Nyadire Resettlement,6,1987,Rural Health Centre,0,1,1,0,0,0,0,3,1,2,8000,12.0,0,0,1,0,0,0,10.0,1,1,0,0,0,0,0,0,1,0,null,null
1463,Chikomba,31.11675,-19.10157,0,2007,St Francis of Assisi,3,2006,Clinic,0,1,0,0,0,0,0,1,0,1,1000,25.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,null,"Clinic"
1464,Chikomba,30.89779,-19.01863,0,2007,Chivu Prison,7,1910,Clinic,0,4,2,0,0,0,0,2,0,2,400,1.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,"Clinic"
1465,Chikomba,30.71906,-18.80102,0,2007,Tavara,5,2006,Clinic,0,0,0,0,0,0,0,0,0,0,6000,40.0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,"Old farm house not yet functional","Clinic"
1466,Chikomba,30.88971,-19.02226,0,2007,ZRP,5,0,Clinic,0,2,2,0,0,0,0,1,1,0,1213,1.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,"Clinic"
1467,Murehwa,31.97012,-17.67149,0,2007,Wuyuwuyu,5,2006,Clinic,0,0,0,0,0,0,0,0,0,0,2000,27.0,0,0,0,0,0,0,7.0,0,1,0,0,1,0,1,0,0,0,"under construction","Clinic"
1468,Murehwa,31.80101,-18.10296,0,2007,Welcome Home Liden,5,2006,Clinic,0,0,0,0,0,0,0,3,0,3,2000,40.0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,"Farm House (Not yet functional)","Clinic"
1469,Murehwa,31.82746,-17.96305,0,2007,Craiglea,5,2003,Clinic,0,1,0,0,0,0,0,2,0,2,9000,20.0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,null,"Clinic"
1470,Murehwa,31.58967,-17.76112,0,2007,Nehoreka,7,2006,Private Clinic,0,1,1,0,0,0,0,4,0,4,4000,1.0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,null,null
1471,Murehwa,31.73656,-17.48069,0,2007,S T Parirenyatwa,6,2006,Rural Health Centre,0,1,0,0,0,0,0,1,0,1,4000,35.0,0,0,0,0,0,0,35.0,0,0,0,0,0,0,1,0,0,0,null,null
1472,Murehwa,31.69831,-17.58456,0,2007,Ngwerume,5,2002,Clinic,0,0,0,0,0,0,0,1,1,0,6000,16.0,0,0,0,1,0,0,1.0,0,1,0,0,0,0,1,0,1,0,null,"Clinic"
1473,Murehwa,31.69828,-17.88353,0,2007,Chizanga,5,2006,Clinic,0,0,0,0,0,0,0,0,0,0,2000,35.0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,1,0,0,0,"under construction","Clinic"
1474,Murehwa,31.7877,-17.65589,0,2007,Prison,5,2000,Clinic,0,4,0,0,0,0,0,0,1,0,500,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,"Clinic"
1475,Murehwa,31.78155,-17.55378,0,2007,Goso,5,2006,Clinic,0,1,1,0,0,0,0,1,0,1,2000,10.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,null,"Clinic"
1476,Wedza,31.45557,-18.65151,0,2007,Gotora,6,2001,Rural Health Centre,0,2,0,0,0,0,0,3,0,3,2400,18.0,0,0,1,1,0,0,1.0,1,1,0,0,0,0,1,0,1,0,null,null
1477,Wedza,31.52172,-18.50209,0,2007,Idube,5,2004,Clinic,0,2,0,0,0,0,0,3,1,2,10000,24.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"Farm house","Clinic"
1478,Marondera,31.56606,-18.17918,0,2007,Dombotombo,5,0,Clinic,0,15,2,0,1,0,0,10,10,0,32801,3.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,null,"Clinic"
1479,Marondera,31.38554,-18.433,0,2007,Lustliegh,5,2005,Clinic,0,1,0,0,0,0,0,3,1,2,8621,45.0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,null,"Clinic"
1480,Marondera,31.13047,-18.21594,0,2007,Nyembanzvere,5,2004,Clinic,0,2,1,0,0,0,0,4,1,3,5000,25.0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,null,"Clinic"
1481,Marondera,31.43256,-18.18013,0,2007,Prison,7,0,Clinic,0,5,5,0,0,0,0,1,1,0,1500,17.0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,null,"Clinic"
1482,Marondera,31.55904,-18.18789,0,2007,ZRP,5,1994,Clinic,0,3,2,0,1,0,0,0,0,0,5200,2.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,"Clinic"
1379,Mazowe,30.92369,-17.64257,0,2007,Danbury,5,2006,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"Clinic not yet functional","Clinic"
1380,Mazowe,31.12155,-17.37307,0,2007,Vonabor,5,2006,Clinic,0,1,1,0,0,0,0,0,0,0,6500,35.0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,null,"Clinic"
1381,Mazowe,31.13387,-17.27463,0,2007,Davaar,5,2006,Clinic,0,0,1,0,1,0,0,0,0,0,0,30.0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,null,"Clinic"
1382,Mazowe,31.19999,-17.02617,0,2007,Shopo,5,2006,Clinic,0,0,0,0,0,0,0,0,0,0,0,30.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,"Not yet functional","Clinic"
1383,Mazowe,31.00105,-17.30145,0,2007,Ardura,6,2006,Rural Health Centre,0,2,2,0,1,0,0,3,1,2,0,20.0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,null,null
1384,Mazowe,30.82729,-17.39259,0,2007,Cranham,5,2006,Clinic,0,2,1,0,0,0,0,0,0,0,0,25.0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,"Not yet funtional","Clinic"
1385,Mazowe,30.95695,-16.9492,0,2007,Donje,5,2006,Clinic,0,2,1,0,0,0,0,4,1,3,0,15.0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,null,"Clinic"
1386,Mazowe,30.85431,-17.02942,0,2007,Mvurwi Farm Health Scheme,5,0,Farm Health Clinic,0,0,0,0,0,0,0,0,0,0,61500,1.0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,null,null
1387,Mazowe,30.855,-17.03112,0,2007,Mvurwi,2,0,Hospital,2,41,16,0,2,1,1,87,10,77,61500,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,null,null
1388,Guruve,30.7189,-16.968966,0,2007,Birkdale,6,2006,Rural Health Centre,0,1,2,0,0,0,0,4,1,3,6488,20.0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,null,null
1389,Guruve,30.57957,-16.86427,0,2007,Mugarakamwe,6,2006,Rural Health Centre,0,0,3,0,0,0,0,3,0,3,0,40.0,0,0,0,1,0,0,10.0,0,1,1,0,1,0,1,1,1,0,null,null
1390,Guruve,30.44222,-16.63607,0,2007,Kemutamba,6,2006,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,30.0,0,1,1,0,1,0,1,1,1,0,"Not yet functional",null
1391,Guruve,30.87209,-16.66756,0,2007,Kamusasa,5,2006,Clinic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,"Clinic"
1392,Mbire,30.61864,-16.34884,0,2007,Chirunya,6,2001,Rural Health Centre,0,1,2,0,0,0,0,5,2,3,6543,75.0,1,0,1,1,0,1,1.0,1,1,1,0,1,0,1,0,1,0,null,null
1393,Mbire,30.5915,-16.08729,0,2007,Nyambudzi,5,0,Rural Health Centre,0,0,3,0,0,0,0,3,1,2,0,28.0,1,0,0,1,0,0,12.0,0,1,1,0,1,0,1,0,1,0,null,null
1394,Centenary,30.96166,-16.80012,0,2007,Chidikamwedzi,5,2006,Clinic,0,1,1,0,0,0,0,0,0,0,0,40.0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,null,null
1411,Bindura,31.3264,-17.29262,0,2007,Zimbabwe Prison Services,5,1995,Clinic,0,6,2,0,1,1,0,0,0,0,1100,1.0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,null,null
1412,Bindura,31.25575,-16.889,0,2007,Manga,5,2004,null,0,3,1,0,0,0,0,5,2,3,7421,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,null,null
1413,Bindura,31.38008,-16.8692,0,2007,Katanya,6,0,Rural Health Centre,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,null,null
1414,Mutare,32.71035,-19.1165,0,2007,St Welburgh,3,1999,Mission Clinic,0,2,1,0,0,0,0,6,6,0,4273,27.0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,null,null
1415,Mutare,32.62321,-19.32544,0,2007,Chitora,7,1999,Clinic,0,2,2,0,1,0,0,4,2,2,10000,55.0,0,0,1,0,0,1,15.0,1,1,1,0,1,0,1,1,1,0,null,null
1416,Mutare,32.40403,-19.24827,0,2007,Matanda,7,1998,Rural Health Centre,0,1,1,1,1,0,0,11,2,9,8904,57.0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,null,null
1417,Mutare,32.36755,-18.97483,0,2007,ARDA Odzi,7,2004,Clinic,0,1,2,0,0,0,0,3,0,3,1000,35.0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,null,null
1418,Mutare,32.81328,-19.04207,0,2007,Vumba,7,1989,Clinic,0,1,1,0,0,0,0,0,0,0,1000,36.0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,null,null
1419,Mutare,32.6524391174,-18.97078,0,2007,Florida,5,0,Clinic,0,2,2,0,0,0,0,0,0,0,13062,10.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,null,null
1420,Chipinge,32.37463,-19.96033,0,2007,ZRP Birchnough Bridge,5,2000,Clinic,0,1,0,0,0,0,0,0,0,0,1000,5.0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,null,null
1421,Chipinge,32.39283,-21.25018,0,2007,Mahenye,6,1984,Rural Health Centre,0,2,1,0,0,0,0,8,0,8,3653,73.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,"Phone not yet working",null
1422,Chipinge,32.62535,-20.19118,0,2007,Town Clinic,5,2004,Clinic,0,2,2,0,0,0,0,2,0,2,8000,2.0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,null,null
1423,Chipinge,32.83279,-20.30563,0,2007,Tamandai,5,0,Clinic,0,2,1,0,0,0,0,0,0,0,5039,60.0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,null,null
1424,Chimanimani,32.8576,-19.81937,0,2007,Chimanimani Hospital,4,1970,Rural Hosp,0,5,2,0,1,0,1,54,6,48,12335,35.0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,null,null
1425,Makoni,32.23431,-18.67112,0,2007,Gorubi Springs,6,2005,Rural Health Centre,0,0,1,0,0,0,0,4,2,2,3000,31.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,null,null
1426,Mutare,32.28185,-18.87699,0,2007,Lee Kul,5,0,Clinic,0,2,0,0,0,0,0,0,0,0,6900,45.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,null,null
